transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,payment_status
TXN-202529830,2026-05-19,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,8423.1,Settled
TXN-202529831,2025-11-02,2025,Q4,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,8743.21,Audited
TXN-202529832,2026-05-02,2026,Q2,CC-600,Product & Design,Design Contractors,Toptal Design,16854.08,Settled
TXN-202529833,2025-11-14,2025,Q4,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,21328.53,Settled
TXN-202529834,2026-04-14,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Refine Labs,4669.57,Cleared
TXN-202529835,2025-06-22,2025,Q2,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,57396.24,Cleared
TXN-202529836,2026-01-07,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,31289.06,Cleared
TXN-202529837,2025-06-28,2025,Q2,CC-100,Engineering,Salaries & Contractors,Robert Half,142144.13,Settled
TXN-202529838,2025-05-01,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,9755.78,Settled
TXN-202529839,2025-05-03,2025,Q2,CC-500,Finance & Legal,External Audit & Tax,KPMG LLP,65328.55,Settled
TXN-202529840,2025-12-18,2025,Q4,CC-400,Operations,Professional Services,Accenture Strategy,27256.67,Settled
TXN-202529841,2025-08-05,2025,Q3,CC-400,Operations,Professional Services,Deloitte Advisory,44675.68,Settled
TXN-202529842,2026-04-05,2026,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,56839.32,Cleared
TXN-202529843,2025-11-21,2025,Q4,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,1913.24,Settled
TXN-202529844,2025-07-01,2025,Q3,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,25735.84,Settled
TXN-202529845,2025-11-29,2025,Q4,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,5531.83,Settled
TXN-202529846,2026-01-15,2026,Q1,CC-200,Marketing,Content & SEO Agencies,Omniscient Media,18040.0,Cleared
TXN-202529847,2025-07-20,2025,Q3,CC-200,Marketing,Brand & Creative Assets,Figma Inc,1299.89,Settled
TXN-202529848,2025-03-01,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,78986.42,Settled
TXN-202529849,2025-08-21,2025,Q3,CC-100,Engineering,Salaries & Contractors,Robert Half,68553.09,Settled
TXN-202529850,2026-05-02,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Amazon Web Services,87011.22,Settled
TXN-202529851,2025-04-29,2025,Q2,CC-200,Marketing,Paid Performance Ads,TikTok Ads,100848.94,Settled
TXN-202529852,2026-01-23,2026,Q1,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,6622.25,Settled
TXN-202529853,2025-12-02,2025,Q4,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,12128.22,Settled
TXN-202529854,2025-06-17,2025,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,109233.5,Settled
TXN-202529855,2025-04-30,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,161160.22,Settled
TXN-202529856,2026-04-22,2026,Q2,CC-100,Engineering,DevOps Tooling,Docker Inc,14921.09,Settled
TXN-202529857,2025-10-14,2025,Q4,CC-200,Marketing,Content & SEO Agencies,Semrush,8930.88,Settled
TXN-202529858,2025-08-20,2025,Q3,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,92680.33,Settled
TXN-202529859,2025-06-16,2025,Q2,CC-400,Operations,SaaS Licenses & ERP,Notion Labs,37770.22,Settled
TXN-202529860,2026-05-24,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,9326.3,Settled
TXN-202529861,2025-04-29,2025,Q2,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,17256.3,Settled
TXN-202529862,2025-04-12,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,160987.41,Settled
TXN-202529863,2025-02-05,2025,Q1,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,93156.06,Settled
TXN-202529864,2025-11-20,2025,Q4,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,21913.24,Settled
TXN-202529865,2025-02-01,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,1852.59,Cleared
TXN-202529866,2025-09-02,2025,Q3,CC-500,Finance & Legal,Payroll Processing,ADP TotalSource,1565.78,Settled
TXN-202529867,2025-12-18,2025,Q4,CC-100,Engineering,Salaries & Contractors,Robert Half,18127.96,Settled
TXN-202529868,2025-09-02,2025,Q3,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,4357.52,Settled
TXN-202529869,2025-10-08,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Amazon Web Services,99381.39,Audited
TXN-202529870,2025-06-25,2025,Q2,CC-100,Engineering,DevOps Tooling,Sentry,9155.33,Settled
TXN-202529871,2026-03-13,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus Workspaces,21509.78,Settled
TXN-202529872,2025-03-25,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,11058.11,Settled
TXN-202529873,2026-05-05,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,2657.18,Settled
TXN-202529874,2026-07-23,2026,Q3,CC-300,Sales,Travel & Entertainment,Uber for Business,5761.12,Cleared
TXN-202529875,2026-04-09,2026,Q2,CC-300,Sales,Commissions & Incentives,CaptivateIQ,35442.55,Settled
TXN-202529876,2026-04-04,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,1667.32,Cleared
TXN-202529877,2026-05-17,2026,Q2,CC-400,Operations,Logistics & Shipping,FedEx Corporate,3477.37,Settled
TXN-202529878,2025-11-25,2025,Q4,CC-400,Operations,Office Facilities & Lease,CBRE Property Management,33569.54,Audited
TXN-202529879,2026-07-04,2026,Q3,CC-200,Marketing,Content & SEO Agencies,Omniscient Media,11046.78,Settled
TXN-202529880,2026-01-05,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Cloudflare,84359.45,Cleared
TXN-202529881,2026-05-11,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE Property Management,24957.8,Settled
TXN-202529882,2026-04-01,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,3103.17,Settled
TXN-202529883,2025-06-25,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Getty Images,7757.02,Settled
TXN-202529884,2025-07-05,2025,Q3,CC-700,Customer Success,Retention Swag & Gifting,SnackNation,6150.01,Settled
TXN-202529885,2026-01-28,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,7433.42,Settled
TXN-202529886,2026-05-24,2026,Q2,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,52783.15,Settled
TXN-202529887,2025-02-21,2025,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,88493.46,Settled
TXN-202529888,2025-03-13,2025,Q1,CC-200,Marketing,Paid Performance Ads,Meta For Business,73187.08,Settled
TXN-202529889,2026-04-21,2026,Q2,CC-400,Operations,Professional Services,McKinsey & Co,38931.57,Cleared
TXN-202529890,2026-07-05,2026,Q3,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,7559.49,Settled
TXN-202529891,2026-05-02,2026,Q2,CC-600,Product & Design,Prototyping Software,InVision App,1848.38,Settled
TXN-202529892,2026-03-25,2026,Q1,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,44592.09,Settled
TXN-202529893,2025-06-11,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Getty Images,2118.51,Cleared
TXN-202529894,2025-06-03,2025,Q2,CC-400,Operations,Professional Services,Deloitte Advisory,33624.39,Cleared
TXN-202529895,2025-08-03,2025,Q3,CC-100,Engineering,DevOps Tooling,Datadog,8632.05,Settled
TXN-202529896,2025-04-15,2025,Q2,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,674.11,Settled
TXN-202529897,2025-09-23,2025,Q3,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,165923.71,Settled
TXN-202529898,2025-11-23,2025,Q4,CC-200,Marketing,Brand & Creative Assets,Figma Inc,9799.9,Settled
TXN-202529899,2025-04-07,2025,Q2,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,16197.48,Cleared
TXN-202529900,2025-09-23,2025,Q3,CC-600,Product & Design,Design Contractors,Toptal Design,6879.02,Settled
TXN-202529901,2025-09-09,2025,Q3,CC-300,Sales,Client Hospitality,Topgolf Events,2212.64,Settled
TXN-202529902,2025-09-19,2025,Q3,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,888.31,Settled
TXN-202529903,2026-04-25,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork Management,84363.8,Settled
TXN-202529904,2026-01-01,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,20539.75,Settled
TXN-202529905,2025-05-22,2025,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Latham & Watkins LLP,32464.77,Settled
TXN-202529906,2026-04-02,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Refine Labs,19527.42,Settled
TXN-202529907,2025-01-18,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,80356.18,Cleared
TXN-202529908,2025-07-28,2025,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,68956.4,Settled
TXN-202529909,2025-01-27,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,1498.34,Cleared
TXN-202529910,2026-03-14,2026,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,89703.26,Settled
TXN-202529911,2025-08-07,2025,Q3,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,75718.27,Cleared
TXN-202529912,2025-07-29,2025,Q3,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1363.86,Settled
TXN-202529913,2025-12-02,2025,Q4,CC-300,Sales,CRM & Enablement Software,Gong.io,7135.08,Cleared
TXN-202529914,2025-05-04,2025,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,20797.53,Cleared
TXN-202529915,2025-02-08,2025,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,2277.93,Settled
TXN-202529916,2025-10-02,2025,Q4,CC-200,Marketing,Content & SEO Agencies,Semrush,6167.75,Settled
TXN-202529917,2026-07-10,2026,Q3,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,5802.96,Settled
TXN-202529918,2025-02-02,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,7750.63,Settled
TXN-202529919,2025-07-10,2025,Q3,CC-300,Sales,Travel & Entertainment,Hilton Hotels,3948.21,Audited
TXN-202529920,2025-01-30,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,16182.15,Settled
TXN-202529921,2025-08-07,2025,Q3,CC-300,Sales,CRM & Enablement Software,Gong.io,9846.31,Settled
TXN-202529922,2026-06-25,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,9066.62,Cleared
TXN-202529923,2025-06-21,2025,Q2,CC-400,Operations,SaaS Licenses & ERP,Slack Enterprise,24538.62,Cleared
TXN-202529924,2026-05-05,2026,Q2,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,10623.26,Settled
TXN-202529925,2025-06-12,2025,Q2,CC-400,Operations,Office Facilities & Lease,CBRE Property Management,20228.35,Audited
TXN-202529926,2025-11-09,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,27608.86,Settled
TXN-202529927,2025-04-12,2025,Q2,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,111537.67,Cleared
TXN-202529928,2026-05-03,2026,Q2,CC-600,Product & Design,UX Research & UserTesting,UserTesting Inc,9802.82,Cleared
TXN-202529929,2025-02-09,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Figma Inc,3187.86,Settled
TXN-202529930,2025-11-07,2025,Q4,CC-600,Product & Design,Prototyping Software,Miro Collaboration,866.75,Audited
TXN-202529931,2026-06-28,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,11899.13,Settled
TXN-202529932,2026-01-04,2026,Q1,CC-700,Customer Success,Customer Advisory Board,Ritz-Carlton Conference Suites,20089.28,Cleared
TXN-202529933,2025-09-13,2025,Q3,CC-600,Product & Design,Prototyping Software,Figma Inc,2407.52,Cleared
TXN-202529934,2025-09-23,2025,Q3,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,3228.94,Settled
TXN-202529935,2025-04-03,2025,Q2,CC-100,Engineering,DevOps Tooling,Atlassian Jira,8946.88,Audited
TXN-202529936,2026-07-20,2026,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,48462.35,Settled
TXN-202529937,2025-12-30,2025,Q4,CC-600,Product & Design,UX Research & UserTesting,Maze Analytics,13706.44,Audited
TXN-202529938,2026-01-27,2026,Q1,CC-600,Product & Design,Prototyping Software,Miro Collaboration,1327.42,Settled
TXN-202529939,2026-06-19,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,46788.47,Cleared
TXN-202529940,2025-09-08,2025,Q3,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,58797.3,Cleared
TXN-202529941,2026-07-03,2026,Q3,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,756.34,Settled
TXN-202529942,2025-05-13,2025,Q2,CC-300,Sales,Travel & Entertainment,Uber for Business,6830.3,Settled
TXN-202529943,2026-07-19,2026,Q3,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,54191.02,Settled
TXN-202529944,2026-05-28,2026,Q2,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,28486.37,Settled
TXN-202529945,2026-03-08,2026,Q1,CC-600,Product & Design,Design Contractors,Toptal Design,2692.01,Cleared
TXN-202529946,2026-03-27,2026,Q1,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,182189.77,Settled
TXN-202529947,2026-01-25,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,28301.26,Cleared
TXN-202529948,2026-03-18,2026,Q1,CC-100,Engineering,DevOps Tooling,Docker Inc,11075.6,Settled
TXN-202529949,2026-01-20,2026,Q1,CC-600,Product & Design,Prototyping Software,InVision App,847.38,Settled
TXN-202529950,2025-05-18,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,3429.67,Settled
TXN-202529951,2025-04-24,2025,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,35429.83,Settled
TXN-202529952,2025-08-04,2025,Q3,CC-200,Marketing,Brand & Creative Assets,Getty Images,12746.32,Settled
TXN-202529953,2025-07-15,2025,Q3,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,5478.89,Settled
TXN-202529954,2025-11-29,2025,Q4,CC-500,Finance & Legal,Treasury & Bank Fees,Silicon Valley Bank,1798.53,Settled
TXN-202529955,2025-01-23,2025,Q1,CC-400,Operations,Professional Services,McKinsey & Co,44957.45,Settled
TXN-202529956,2026-01-30,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Slack Enterprise,39050.54,Settled
TXN-202529957,2025-04-15,2025,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,3931.51,Settled
TXN-202529958,2026-06-15,2026,Q2,CC-600,Product & Design,Prototyping Software,InVision App,4223.63,Settled
TXN-202529959,2025-11-21,2025,Q4,CC-100,Engineering,DevOps Tooling,Docker Inc,11730.85,Settled
TXN-202529960,2025-05-27,2025,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,43028.02,Settled
TXN-202529961,2025-05-11,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,80728.48,Settled
TXN-202529962,2025-10-31,2025,Q4,CC-100,Engineering,Hardware & Peripherals,Dell Direct,13895.25,Settled
TXN-202529963,2025-05-14,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,35050.83,Cleared
TXN-202529964,2025-08-30,2025,Q3,CC-300,Sales,Client Hospitality,Topgolf Events,2863.09,Settled
TXN-202529965,2026-01-10,2026,Q1,CC-300,Sales,Travel & Entertainment,Delta Airlines,5398.76,Settled
TXN-202529966,2026-03-11,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,55942.44,Settled
TXN-202529967,2026-07-25,2026,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,41172.82,Cleared
TXN-202529968,2026-03-15,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,PwC Global,74075.42,Settled
TXN-202529969,2025-04-04,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,28468.13,Settled
TXN-202529970,2026-05-09,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,40207.05,Settled
TXN-202529971,2026-05-01,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,5088.75,Settled
TXN-202529972,2026-02-27,2026,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Latham & Watkins LLP,13530.66,Cleared
TXN-202529973,2026-02-10,2026,Q1,CC-100,Engineering,DevOps Tooling,Sentry,8719.18,Settled
TXN-202529974,2025-03-28,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,622.64,Cleared
TXN-202529975,2025-05-15,2025,Q2,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,50898.69,Settled
TXN-202529976,2025-09-15,2025,Q3,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,3127.69,Cleared
TXN-202529977,2025-01-03,2025,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Direct,4343.66,Cleared
TXN-202529978,2025-11-08,2025,Q4,CC-400,Operations,Logistics & Shipping,FedEx Corporate,4485.88,Cleared
TXN-202529979,2025-10-31,2025,Q4,CC-100,Engineering,DevOps Tooling,Sentry,8189.58,Cleared
TXN-202529980,2025-09-25,2025,Q3,CC-300,Sales,Travel & Entertainment,Uber for Business,2289.55,Settled
TXN-202529981,2026-02-14,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,101858.46,Settled
TXN-202529982,2025-06-26,2025,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,72753.91,Cleared
TXN-202529983,2026-07-01,2026,Q3,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,79426.56,Settled
TXN-202529984,2025-04-24,2025,Q2,CC-400,Operations,SaaS Licenses & ERP,Workday Inc,49422.11,Settled
TXN-202529985,2026-07-24,2026,Q3,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,202159.47,Settled
TXN-202529986,2025-08-27,2025,Q3,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,8907.54,Settled
TXN-202529987,2025-05-30,2025,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,29767.17,Audited
TXN-202529988,2025-01-30,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,18919.31,Settled
TXN-202529989,2026-04-10,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,2067.92,Settled
TXN-202529990,2026-01-25,2026,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,67790.53,Cleared
TXN-202529991,2026-07-27,2026,Q3,CC-200,Marketing,Paid Performance Ads,TikTok Ads,66396.88,Cleared
TXN-202529992,2026-02-11,2026,Q1,CC-400,Operations,Professional Services,Deloitte Advisory,59592.68,Cleared
TXN-202529993,2026-04-01,2026,Q2,CC-100,Engineering,DevOps Tooling,Atlassian Jira,3066.68,Settled
TXN-202529994,2025-02-08,2025,Q1,CC-100,Engineering,Cloud Infrastructure,Cloudflare,15170.22,Settled
TXN-202529995,2025-06-26,2025,Q2,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,10714.94,Settled
TXN-202529996,2026-05-17,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Printfection,3200.94,Settled
TXN-202529997,2025-03-28,2025,Q1,CC-400,Operations,Office Facilities & Lease,WeWork Management,27725.35,Settled
TXN-202529998,2025-10-21,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,72860.3,Settled
TXN-202529999,2026-06-22,2026,Q2,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,26045.08,Settled
TXN-202530000,2026-06-05,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,13248.18,Settled
TXN-202530001,2025-05-13,2025,Q2,CC-300,Sales,Commissions & Incentives,CaptivateIQ,42755.32,Cleared
TXN-202530002,2025-03-27,2025,Q1,CC-200,Marketing,Content & SEO Agencies,Omniscient Media,6496.18,Settled
TXN-202530003,2025-04-30,2025,Q2,CC-700,Customer Success,Retention Swag & Gifting,Printfection,5444.17,Settled
TXN-202530004,2026-02-04,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,16405.85,Settled
TXN-202530005,2025-03-29,2025,Q1,CC-300,Sales,Client Hospitality,Topgolf Events,3885.62,Settled
TXN-202530006,2025-08-31,2025,Q3,CC-400,Operations,Logistics & Shipping,FedEx Corporate,6205.02,Cleared
TXN-202530007,2026-01-07,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,KPMG LLP,63977.97,Settled
TXN-202530008,2026-01-05,2026,Q1,CC-200,Marketing,Paid Performance Ads,TikTok Ads,28901.29,Settled
TXN-202530009,2025-06-26,2025,Q2,CC-400,Operations,Office Facilities & Lease,WeWork Management,62903.48,Settled
TXN-202530010,2026-07-13,2026,Q3,CC-200,Marketing,Content & SEO Agencies,Refine Labs,8730.25,Settled
TXN-202530011,2025-04-09,2025,Q2,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,16946.32,Settled
TXN-202530012,2025-12-02,2025,Q4,CC-600,Product & Design,Design Contractors,Superside Agency,9005.86,Cleared
TXN-202530013,2026-01-27,2026,Q1,CC-600,Product & Design,Design Contractors,Design Pickle,20037.17,Audited
TXN-202530014,2025-09-22,2025,Q3,CC-400,Operations,Professional Services,Accenture Strategy,63146.72,Settled
TXN-202530015,2025-05-01,2025,Q2,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,55489.76,Settled
TXN-202530016,2025-07-30,2025,Q3,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,59871.6,Settled
TXN-202530017,2025-08-28,2025,Q3,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,122127.83,Cleared
TXN-202530018,2026-02-15,2026,Q1,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,9605.16,Settled
TXN-202530019,2026-07-26,2026,Q3,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,26385.49,Settled
TXN-202530020,2025-03-05,2025,Q1,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,57506.72,Settled
TXN-202530021,2025-10-29,2025,Q4,CC-700,Customer Success,Customer Advisory Board,Four Seasons Hotels,21933.76,Settled
TXN-202530022,2025-04-29,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,6439.97,Settled
TXN-202530023,2025-07-16,2025,Q3,CC-200,Marketing,Content & SEO Agencies,Refine Labs,17946.95,Cleared
